,Unnamed: 0,userId,venueId,venueCategoryId,venueCategory,latitude,longitude,neighborhood_id,Manhattan,competitors,rating,review_count,rent,unsupervised_score,price,half-mile_sub_count
4540,6932,745,3fd66200f964a520f0e31ee3,4bf58dd8d48988d117951735,Candy Store,40.71996415,-73.98799306,187,1,0.784313725,0.816425121,0.525053022,0.523787143,0.09785353,0.460869565,0.214285714
4541,6934,357,4a5b6773f964a5201bbb1fe3,4bf58dd8d48988d147941735,Diner,40.744498,-74.00647044,31,1,1,0.733333333,0.207926829,0.78335348,0.077517593,0.36,0.418367347
4542,6935,495,4de8f397fa76fd1168ad0662,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.7724097,-73.98468737,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
4546,6939,529,4b4e12aff964a5208be026e3,4bf58dd8d48988d146941735,Deli / Bodega,40.70946561,-74.00466412,155,1,0.980392157,0.654320988,0.117716802,0.741315183,0.02369549,0.511111111,0.979591837
4552,6953,515,4a945410f964a5203f2120e3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.76404824,-73.9884,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
4553,6954,345,4c0eedbcc6cf76b0b39b8151,4bf58dd8d48988d1ca941735,Pizza Place,40.70966654,-74.00904254,155,1,0.980392157,0.654320988,0.117716802,0.741315183,0.02369549,0.511111111,0.979591837
4555,6958,445,4d7ab3e1acccba7a49162fc8,4bf58dd8d48988d103941735,Home (private),40.82329903,-73.94186034,233,1,0.980392157,0.733333333,0.01554878,0.91617781,0.066904931,0.6,0.112244898
4557,6968,144,4b9fbfb8f964a520143b37e3,4bf58dd8d48988d1b2941735,College Academic Building,40.77022308,-73.9881134,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
4558,6969,448,4a804390f964a520d3f41fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.76550287,-73.97801268,110,1,0.921568627,0.777777778,1,0.558651163,0.064846372,0.142857143,0.989795918
4559,6970,354,4ad20513f964a520e0de20e3,4bf58dd8d48988d122951735,Electronics Store,40.77953912,-73.95525232,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
4560,6971,354,4a070b6ef964a5201d731fe3,4bf58dd8d48988d17f941735,Movie Theater,40.77901864,-73.9539578,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
4561,6972,746,4bfebd5adaf9c9b6b52df9ef,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.7299745,-74.00221376,293,1,0.941176471,0.869281046,0.414185796,0.595801347,0.085455369,0.364705882,0.469387755
4562,6974,117,4a708e4ff964a520d0d71fe3,4bf58dd8d48988d1dd931735,Soup Place,40.72316969,-74.00611595,220,1,0.980392157,0.888888889,0.408536585,0.769178547,0.017177141,0,0.632653061
4565,6980,438,4e899a7ff5b95970d4a7e27f,4bf58dd8d48988d16d941735,Café,40.75128039,-73.97968281,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4566,6981,271,4aec77b7f964a52078c721e3,4bf58dd8d48988d10a951735,Bank,40.74308725,-73.99275637,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
4569,6988,433,4dda8eb68877f115103345c9,4bf58dd8d48988d124941735,Office,40.76373993,-73.97129005,205,1,0.980392157,0.777777778,0.474847561,0.765000783,0.074442707,0,0.326530612
4571,6991,982,4f0f47650cd695a0e54cb438,4bf58dd8d48988d16d941735,Café,40.72198995,-73.9977479,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
4573,6994,992,4a29eda5f964a520f5951fe3,4bf58dd8d48988d1bc941735,Cupcake Shop,40.7540652,-73.9837978,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
4574,6997,746,4b031388f964a5207c4c22e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.72789663,-74.00722347,147,1,0.960784314,0.777777778,0.22179878,0.512594217,0.061213083,0.4,0.275510204
4578,7006,863,4f2852f3e4b0c67a18f49dc4,4bf58dd8d48988d124941735,Office,40.74590877,-73.9894565,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
4580,7018,58,4b098eccf964a520631923e3,4bf58dd8d48988d1af941735,College Academic Building,40.735529,-73.997197,293,1,0.941176471,0.869281046,0.414185796,0.595801347,0.085455369,0.364705882,0.469387755
4582,7021,90,4d30b6525acfa35d97e0fbcb,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.754525,-73.977265,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4585,7025,992,4d59274a3281b1f7deb0b72f,4bf58dd8d48988d148941735,Donut Shop,40.74456392,-73.99663005,200,1,0.921568627,0.703703704,0.121189024,0.85900047,0.030079202,0.333333333,0.744897959
4586,7026,1005,4b368955f964a520883725e3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.719515,-73.986593,187,1,0.784313725,0.816425121,0.525053022,0.523787143,0.09785353,0.460869565,0.214285714
4587,7027,7,4c2fa71309a99c7413e30a2a,4bf58dd8d48988d118951735,Food & Drink Shop,40.77191392,-73.95900894,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
4588,7028,526,4c869e9ad34ca143d5795180,4bf58dd8d48988d12b951735,Bus Station,40.76797953,-73.96322195,205,1,0.980392157,0.777777778,0.474847561,0.765000783,0.074442707,0,0.326530612
4589,7032,1018,4a731f7df964a5209ddb1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.75029681,-73.97506714,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4595,7043,445,4d54507cfb65236a60f8ecb3,4bf58dd8d48988d16d941735,Café,40.83117144,-73.94168526,119,1,0.980392157,0.814814815,0.036585366,0.91617781,0.099273378,0.6,0.183673469
4601,7054,825,4e23534b62e1964dbb7aad70,4bf58dd8d48988d125941735,Office,40.75588577,-73.97850043,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4604,7061,688,49a411d4f964a5209b521fe3,4bf58dd8d48988d130941735,Building,40.74906145,-73.98037152,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
4608,7070,712,4ef380cf29c24e3535a0eeef,4bf58dd8d48988d145941735,Chinese Restaurant,40.77492861,-73.95384873,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
4611,7074,277,4afdaf80f964a520d12922e3,4bf58dd8d48988d177941735,Medical Center,40.714671,-74.008676,292,1,0.941176471,0.530864198,0.14803523,0.748289728,0.101105121,0.422222222,0.816326531
4612,7076,84,4e662b111838ad3d106548f6,4d954b16a243a5684b65b473,Rest Area,40.75273893,-73.97357939,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4614,7079,84,4bb22503f964a52026bd3ce3,4bf58dd8d48988d124941735,Office,40.75244657,-73.97324327,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4616,7083,797,4a7b599bf964a520c1ea1fe3,4bf58dd8d48988d174941735,Office,40.7428899,-73.98457258,264,1,0.921568627,0.777777778,0.213700457,0.824185771,0.065094558,0.4,0.459183673
4618,7088,947,3fd66200f964a52069e71ee3,4bf58dd8d48988d1df931735,BBQ Joint,40.742334,-73.9838552,264,1,0.921568627,0.777777778,0.213700457,0.824185771,0.065094558,0.4,0.459183673
4622,7096,776,4c3b5b4a1a1cd13a533ab60d,4bf58dd8d48988d146941735,Deli / Bodega,40.71484036,-74.006093,292,1,0.941176471,0.530864198,0.14803523,0.748289728,0.101105121,0.422222222,0.816326531
4624,7099,633,4ec5708849017fff08fe0689,4bf58dd8d48988d197941735,College Academic Building,40.71183378,-74.00628811,155,1,0.980392157,0.654320988,0.117716802,0.741315183,0.02369549,0.511111111,0.979591837
4626,7104,939,4f3f1c677beb0c912e6018ae,4bf58dd8d48988d16c941735,Burger Joint,40.7332304,-73.98759305,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
4628,7110,1049,4a7322baf964a520a5db1fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.72900682,-73.98863912,277,1,0.921568627,0.827956989,0.696105429,0.571930069,0.088852695,0.264516129,0.428571429
4629,7111,974,4e1273a5d4c07597ff8a0ba3,4bf58dd8d48988d163941735,Park,40.82671052,-73.95518041,13,1,0.941176471,0.793650794,0.030270035,0.923604946,0.026745755,0.6,0.204081633
4630,7112,591,4a809c7df964a520b2f51fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.72703335,-73.99521258,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
4638,7133,612,4a9ff907f964a520cd3d20e3,4bf58dd8d48988d102951735,Clothing Store,40.75516228,-73.97976316,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
4641,7137,869,49d7b2f8f964a5204e5d1fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.73918412,-74.00270728,31,1,1,0.733333333,0.207926829,0.78335348,0.077517593,0.36,0.418367347
4643,7142,839,4a6b9057f964a5202bcf1fe3,4bf58dd8d48988d1cc941735,Steakhouse,40.76136589,-73.98262024,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
4646,7148,365,45112af0f964a5208d391fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.774215,-73.981176,38,1,0.921568627,0.666666667,0.293902439,0.628028153,0.067991698,0.2,0.193877551
4652,7156,285,4f1071a1e4b07e9ec950aa8d,4bf58dd8d48988d162941735,Other Great Outdoors,40.71759895,-74.0032196,220,1,0.980392157,0.888888889,0.408536585,0.769178547,0.017177141,0,0.632653061
4655,7159,880,4b5f535af964a52024b429e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.7906145,-73.94579887,87,1,0.921568627,0.728888889,0.032621951,0.858109861,0.091685865,0.552,0.142857143
4659,7170,481,4c2ec64f7cc0c9b644beea9a,4bf58dd8d48988d130941735,Building,40.76294757,-73.96349172,205,1,0.980392157,0.777777778,0.474847561,0.765000783,0.074442707,0,0.326530612
4660,7173,287,4e3ab921b3ade614e1275a0c,4bf58dd8d48988d129951735,Train Station,40.7494759,-73.99223328,254,1,0.882352941,0.722222222,0.223323171,0.85900047,0.081872967,0.45,0.867346939
4665,7181,918,4b3a3bc8f964a520b06225e3,4bf58dd8d48988d1ca941735,Pizza Place,40.73494982,-73.98605327,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
4667,7183,1055,4a81f0bef964a5200cf81fe3,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.73176295,-73.97792101,184,1,1,0.777777778,0.210873984,0.678695145,0.044301489,0.4,0.081632653
4668,7190,84,4f25a574e4b04b5526a8100b,4bf58dd8d48988d1d5941735,Hotel,40.75325731,-73.97322031,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4669,7191,84,4aef64e7f964a52016d821e3,4bf58dd8d48988d12f941735,Library,40.75371248,-73.9737713,62,1,0.882352941,0.675213675,0.294910882,0.754960405,0.055866032,0.353846154,0.520408163
4672,7195,881,4c65b657e75ac9284b94f5da,4bf58dd8d48988d10a951735,Bank,40.83448112,-73.944442,119,1,0.980392157,0.814814815,0.036585366,0.91617781,0.099273378,0.6,0.183673469
4674,7206,45,3fd66200f964a5206ce41ee3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.73771556,-73.98822262,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
4675,7207,1027,4b18518df964a520cad023e3,4bf58dd8d48988d112951735,Hardware Store,40.735641,-73.9984039,293,1,0.941176471,0.869281046,0.414185796,0.595801347,0.085455369,0.364705882,0.469387755
4677,7209,879,4bd72b305cf276b09dae9a00,4bf58dd8d48988d1ed941735,Spa / Massage,40.74433964,-73.98349937,264,1,0.921568627,0.777777778,0.213700457,0.824185771,0.065094558,0.4,0.459183673
4678,7215,707,49db85d3f964a520d65e1fe3,4bf58dd8d48988d16d941735,Café,40.74475345,-74.00334835,31,1,1,0.733333333,0.207926829,0.78335348,0.077517593,0.36,0.418367347
4682,7228,559,4e137f27e4cd473c9687d4fd,4bf58dd8d48988d1fc941735,Laundry Service,40.84604006,-73.93848785,273,1,1,0.740740741,0.031504065,0.866276742,0.007596922,0.6,0.193877551
4685,7233,745,3fd66200f964a520aae81ee3,4bf58dd8d48988d11d941735,Bar,40.760753,-73.990799,81,1,0.901960784,0.73015873,0.52820122,0.854408177,0.030092349,0.257142857,0.724489796
4689,7242,650,4ab6c8faf964a520097920e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.76982363,-73.95452606,101,1,0.921568627,0.744444444,0.083231707,0.733979686,0.059441759,0.52,0.193877551
4697,7258,1068,4a55f2d0f964a5204fb41fe3,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.742,-73.993378,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
4699,7263,184,4cbca639adcd5481da8e2fa2,4bf58dd8d48988d12b951735,Bus Station,40.74115919,-73.9760154,295,1,0.941176471,0.765432099,0.108739837,0.733667554,0.056899813,0.4,0.193877551
4701,7268,731,4a8dbe77f964a520b31020e3,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.73719,-73.996953,200,1,0.921568627,0.703703704,0.121189024,0.85900047,0.030079202,0.333333333,0.744897959
4703,7271,822,40ca4780f964a5200f011fe3,4bf58dd8d48988d14e941735,American Restaurant,40.782791,-73.950917,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
4704,7273,987,4bfd622683bbd13a5ffd62c5,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.75939387,-73.9709647,256,1,0.882352941,0.753968254,0.212652439,0.782408133,0.051084249,0.3,0.37755102
4706,7275,195,4aaa7709f964a520105620e3,4bf58dd8d48988d124941735,Office,40.75855147,-73.98488823,15,1,0.941176471,0.765432099,0.33553523,0.745986428,0.034413025,0.377777778,1
4709,7285,364,4c48f3806594be9a4b786a24,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.78616785,-73.942825,87,1,0.921568627,0.728888889,0.032621951,0.858109861,0.091685865,0.552,0.142857143
4715,7296,184,4b24aadaf964a520556924e3,4bf58dd8d48988d10a951735,Bank,40.76759334,-73.95617917,101,1,0.921568627,0.744444444,0.083231707,0.733979686,0.059441759,0.52,0.193877551
4719,7306,731,4b9d18b2f964a520408f36e3,4bf58dd8d48988d103951735,Clothing Store,40.73595831,-73.991189,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
4720,7307,1038,4c5c4ea5857ca59322b2c9cb,4bf58dd8d48988d124941735,Office,40.74505169,-73.98078474,295,1,0.941176471,0.765432099,0.108739837,0.733667554,0.056899813,0.4,0.193877551
4721,7308,609,4a6fa0abf964a520a4d61fe3,4bf58dd8d48988d130941735,Building,40.71350384,-74.01557269,292,1,0.941176471,0.530864198,0.14803523,0.748289728,0.101105121,0.422222222,0.816326531
4724,7320,423,4ad5181cf964a520d10121e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.732057,-74.007678,147,1,0.960784314,0.777777778,0.22179878,0.512594217,0.061213083,0.4,0.275510204
4725,7321,184,4a7f0decf964a52099f21fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.7828933,-73.95080924,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
4726,7322,299,4b81caf2f964a52063be30e3,4bf58dd8d48988d110951735,Salon / Barbershop,40.76190925,-73.96550061,256,1,0.882352941,0.753968254,0.212652439,0.782408133,0.051084249,0.3,0.37755102
4727,7323,471,4e0cced5d4c07c82a2dffb3c,4bf58dd8d48988d163941735,Park,40.7649362,-73.96145984,101,1,0.921568627,0.744444444,0.083231707,0.733979686,0.059441759,0.52,0.193877551
4728,7324,500,3fd66200f964a52047e71ee3,4bf58dd8d48988d11d941735,Bar,40.746245,-73.97755086,295,1,0.941176471,0.765432099,0.108739837,0.733667554,0.056899813,0.4,0.193877551
4729,7325,846,4b0e1598f964a520c85423e3,4bf58dd8d48988d1fd931735,Subway,40.79467579,-73.97176266,56,1,0.941176471,0.688888889,0.198704268,0.651237953,0.04768427,0.34,0.153061224
4730,7327,210,4bfe8d858992a593deadadb0,4bf58dd8d48988d1b1941735,College Academic Building,40.72944897,-73.99349668,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
4731,7328,312,4a53b741f964a520a7b21fe3,4bf58dd8d48988d1ed941735,Spa / Massage,40.727186,-73.993216,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
4732,7329,501,4a36f3c9f964a5200e9e1fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.753013,-73.987575,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
4734,7335,578,49eeaf08f964a52078681fe3,4bf58dd8d48988d108941735,Dumpling Restaurant,40.71830136,-73.99192997,187,1,0.784313725,0.816425121,0.525053022,0.523787143,0.09785353,0.460869565,0.214285714
4736,7338,526,4b3f9936f964a52000aa25e3,4bf58dd8d48988d115941735,Middle Eastern Restaurant,40.75833217,-73.96604588,256,1,0.882352941,0.753968254,0.212652439,0.782408133,0.051084249,0.3,0.37755102
4740,7348,846,4b14029ef964a520b39b23e3,4bf58dd8d48988d1fd931735,Subway,40.76146341,-73.98403645,244,1,0.960784314,0.761904762,0.550450058,0.84507459,0.035108676,0.314285714,0.887755102
4744,7354,171,4ab3c3b8f964a520616e20e3,4bf58dd8d48988d103951735,Clothing Store,40.76790189,-73.98153084,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
4745,7356,956,4b54f9bdf964a52031d627e3,4bf58dd8d48988d101941735,Gym / Fitness Center,40.71834707,-74.00261879,220,1,0.980392157,0.888888889,0.408536585,0.769178547,0.017177141,0,0.632653061
4752,7375,187,4be63bdd910020a1452cd414,4bf58dd8d48988d129951735,Train Station,40.75045695,-73.99123556,254,1,0.882352941,0.722222222,0.223323171,0.85900047,0.081872967,0.45,0.867346939
4756,7398,176,4adf90dbf964a520a17b21e3,4bf58dd8d48988d101951735,Thrift / Vintage Store,40.73901112,-74.00075616,200,1,0.921568627,0.703703704,0.121189024,0.85900047,0.030079202,0.333333333,0.744897959
4757,7399,692,4a4aaed7f964a52018ac1fe3,4bf58dd8d48988d123941735,Bar,40.7302118,-74.00684473,147,1,0.960784314,0.777777778,0.22179878,0.512594217,0.061213083,0.4,0.275510204
4759,7406,745,4e78b406a809f5bf732931ff,4bf58dd8d48988d1ca941735,Pizza Place,40.75212929,-73.98607048,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
4761,7408,846,4c9a4b429c663704037257fd,4bf58dd8d48988d164941735,Plaza,40.75859661,-73.97754206,110,1,0.921568627,0.777777778,1,0.558651163,0.064846372,0.142857143,0.989795918
4765,7424,918,4ccb78b054f0b1f707d60fca,4bf58dd8d48988d157941735,American Restaurant,40.72975423,-73.98083639,184,1,1,0.777777778,0.210873984,0.678695145,0.044301489,0.4,0.081632653
4766,7425,7,4b490700f964a520ab6226e3,4bf58dd8d48988d119951735,Food & Drink Shop,40.772891,-73.958314,2,1,0.980392157,0.766666667,0.330335366,0.715101088,0.033941418,0.24,0.224489796
4767,7427,528,43640d00f964a5205a291fe3,4bf58dd8d48988d111941735,Japanese Restaurant,40.7296216,-73.9885241,277,1,0.921568627,0.827956989,0.696105429,0.571930069,0.088852695,0.264516129,0.428571429
4768,7429,1018,4e1f97fd22717a5245b837c7,4bf58dd8d48988d149941735,Thai Restaurant,40.7812,-73.952111,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
4770,7435,1009,4b19abbbf964a5209de123e3,4bf58dd8d48988d135941735,Theater,40.7180038,-74.00281057,220,1,0.980392157,0.888888889,0.408536585,0.769178547,0.017177141,0,0.632653061
4771,7436,697,4b4fbddbf964a520891327e3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.769538,-73.951956,101,1,0.921568627,0.744444444,0.083231707,0.733979686,0.059441759,0.52,0.193877551
4772,7437,633,4e4c495652b1075a63895b8e,4bf58dd8d48988d130941735,Building,40.7420383,-73.990214,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
4773,7438,633,4ae0623cf964a520f07e21e3,4bf58dd8d48988d10c951735,Cosmetics Shop,40.74103679,-73.99087975,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
4774,7440,756,4b9fd08ef964a520234137e3,4bf58dd8d48988d124941735,Office,40.72771413,-74.00710296,147,1,0.960784314,0.777777778,0.22179878,0.512594217,0.061213083,0.4,0.275510204
4778,7446,688,49e6e227f964a52074641fe3,4bf58dd8d48988d113941735,Korean Restaurant,40.74760294,-73.98625987,47,1,0.823529412,0.777777778,0.43117378,0.535931886,0.06987141,0.3,0.969387755
4779,7450,742,4b6234d9f964a520333c2ae3,4bf58dd8d48988d101941735,Gym / Fitness Center,40.74263706,-73.99213083,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
4784,7458,368,49ea841ff964a52075661fe3,4bf58dd8d48988d1cc941735,Steakhouse,40.78129022,-73.9521382,261,1,0.843137255,0.777777778,0.187901155,0.886852229,0.073640797,0.368421053,0.163265306
4785,7459,294,4a6b3073f964a52023ce1fe3,4bf58dd8d48988d163941735,Park,40.73352072,-74.00242609,293,1,0.941176471,0.869281046,0.414185796,0.595801347,0.085455369,0.364705882,0.469387755
4786,7460,482,4ede2b88f790c0454a1a7989,4bf58dd8d48988d18e941735,Comedy Club,40.76963997,-73.98299096,265,1,1,0.777777778,0.6125,0.826506751,0.06397799,0.28,0.346938776
4789,7463,164,49bc236af964a5201b541fe3,4bf58dd8d48988d158941735,Swiss Restaurant,40.72164844,-73.99753332,6,1,0.960784314,0.833333333,0.377477134,0.625786562,0.058374649,0.1,0.43877551
4791,7466,1007,49c6a96af964a5206d571fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.73448313,-73.98823409,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
4792,7468,994,4ec14ffa754a390d247623c1,4bf58dd8d48988d103951735,Clothing Store,40.73911208,-73.99002314,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
4794,7471,888,4bfc2bd4b5cd2d7fcc2e31fb,4bf58dd8d48988d145941735,Chinese Restaurant,40.714842,-73.998219,90,1,0,0.807977208,0.380519074,0.71585751,0.792497479,0.497435897,0.418367347
4795,7472,994,3fd66200f964a5201deb1ee3,4bf58dd8d48988d116941735,Bar,40.73878324,-73.98893999,134,1,0.960784314,0.740740741,0.563897358,0,0.077374494,0.366666667,0.632653061
4796,7473,233,44f4b0ebf964a52036381fe3,4bf58dd8d48988d1db931735,Tapas Restaurant,40.74011985,-73.99384674,75,1,0.980392157,0.755555556,0.185060976,0.655179693,0.035680561,0.2,0.867346939
